slug,provider,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,verifiedUptime,verifiedLatency,verifiedBlocksBehindAvg,uptimeSla,bandwidthSla,blocksBehindSla,supportSla,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address
thegraph-hoodi-enterprise-indexer,!provider:thegraph-enterprise-indexer,"[""[Contact](https://thegraph.com/studio-pricing/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/hoodi-cl/)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,
thegraph-hoodi-free-indexer,!provider:thegraph-free-indexer,"[""[Website](https://thegraph.com/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/hoodi-cl/)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,
thegraph-hoodi-pay-as-you-go-indexer,!provider:thegraph-pay-as-you-go-indexer,"[""[Buy](https://thegraph.com/studio-pricing/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/hoodi-cl/)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,
thegraph-mainnet-enterprise-indexer,!provider:thegraph-enterprise-indexer,"[""[Contact](https://thegraph.com/studio-pricing/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/mainnet/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
thegraph-mainnet-free-indexer,!provider:thegraph-free-indexer,"[""[Website](https://thegraph.com/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/mainnet/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
thegraph-mainnet-pay-as-you-go-indexer,!provider:thegraph-pay-as-you-go-indexer,"[""[Buy](https://thegraph.com/studio-pricing/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/mainnet/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
thegraph-sepolia-enterprise-indexer,!provider:thegraph-enterprise-indexer,"[""[Contact](https://thegraph.com/studio-pricing/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/sepolia-cl/)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,
thegraph-sepolia-free-indexer,!provider:thegraph-free-indexer,"[""[Website](https://thegraph.com/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/sepolia-cl/)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,
thegraph-sepolia-pay-as-you-go-indexer,!provider:thegraph-pay-as-you-go-indexer,"[""[Buy](https://thegraph.com/studio-pricing/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/sepolia-cl/)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,
thirdweb-mainnet-enterprise-indexer,!provider:thirdweb-enterprise-indexer,"[""[Contact](https://thirdweb.com/pricing)"",""[Docs](https://insight.thirdweb.com/reference)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
thirdweb-mainnet-free-indexer,!provider:thirdweb-free-indexer,"[""[Website](https://thirdweb.com/ethereum)"",""[Docs](https://insight.thirdweb.com/reference)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
thirdweb-mainnet-pay-as-you-go-indexer,!provider:thirdweb-pay-as-you-go-indexer,"[""[Buy](https://thirdweb.com/pricing)"",""[Docs](https://insight.thirdweb.com/reference)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
omnia-sepolia-free-recent-state,!provider:omnia-free-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
omnia-sepolia-pro-recent-state,!provider:omnia-pro-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
omnia-sepolia-pro-growth-recent-state,!provider:omnia-pro-growth-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
omnia-sepolia-pro-elite-recent-state,!provider:omnia-pro-elite-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
omnia-sepolia-enterprise-recent-state,!provider:omnia-enterprise-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
omnia-mainnet-free-recent-state,!provider:omnia-free-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
omnia-mainnet-pro-recent-state,!provider:omnia-pro-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
omnia-mainnet-pro-growth-recent-state,!provider:omnia-pro-growth-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
omnia-mainnet-pro-elite-recent-state,!provider:omnia-pro-elite-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
omnia-mainnet-enterprise-recent-state,!provider:omnia-enterprise-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
quicknode-sepolia-build-recent-state,!provider:quicknode-build-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
quicknode-sepolia-accelerate-recent-state,!provider:quicknode-accelerate-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
quicknode-sepolia-scale-recent-state,!provider:quicknode-scale-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
quicknode-sepolia-business-recent-state,!provider:quicknode-business-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
quicknode-sepolia-enterprise-recent-state,!provider:quicknode-enterprise-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
quicknode-sepolia-build-full-archive,!provider:quicknode-build-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
quicknode-sepolia-accelerate-full-archive,!provider:quicknode-accelerate-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
quicknode-sepolia-scale-full-archive,!provider:quicknode-scale-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
quicknode-sepolia-business-full-archive,!provider:quicknode-business-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
quicknode-sepolia-enterprise-full-archive,!provider:quicknode-enterprise-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
quicknode-mainnet-build-recent-state,!provider:quicknode-build-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
quicknode-mainnet-accelerate-recent-state,!provider:quicknode-accelerate-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
quicknode-mainnet-scale-recent-state,!provider:quicknode-scale-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
quicknode-mainnet-business-recent-state,!provider:quicknode-business-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
quicknode-mainnet-enterprise-recent-state,!provider:quicknode-enterprise-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
quicknode-mainnet-build-full-archive,!provider:quicknode-build-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
quicknode-mainnet-accelerate-full-archive,!provider:quicknode-accelerate-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
quicknode-mainnet-scale-full-archive,!provider:quicknode-scale-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
quicknode-mainnet-business-full-archive,!provider:quicknode-business-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
quicknode-mainnet-enterprise-full-archive,!provider:quicknode-enterprise-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
quicknode-hoodi-build-recent-state,!provider:quicknode-build-recent-state,,,,,,,hoodi,,,,,,,,,,,,,,,,,,
quicknode-hoodi-accelerate-recent-state,!provider:quicknode-accelerate-recent-state,,,,,,,hoodi,,,,,,,,,,,,,,,,,,
quicknode-hoodi-scale-recent-state,!provider:quicknode-scale-recent-state,,,,,,,hoodi,,,,,,,,,,,,,,,,,,
quicknode-hoodi-business-recent-state,!provider:quicknode-business-recent-state,,,,,,,hoodi,,,,,,,,,,,,,,,,,,
quicknode-hoodi-enterprise-recent-state,!provider:quicknode-enterprise-recent-state,,,,,,,hoodi,,,,,,,,,,,,,,,,,,
quicknode-hoodi-build-full-archive,!provider:quicknode-build-full-archive,,,,,,,hoodi,,,,,,,,,,,,,,,,,,
quicknode-hoodi-accelerate-full-archive,!provider:quicknode-accelerate-full-archive,,,,,,,hoodi,,,,,,,,,,,,,,,,,,
quicknode-hoodi-scale-full-archive,!provider:quicknode-scale-full-archive,,,,,,,hoodi,,,,,,,,,,,,,,,,,,
quicknode-hoodi-business-full-archive,!provider:quicknode-business-full-archive,,,,,,,hoodi,,,,,,,,,,,,,,,,,,
quicknode-hoodi-enterprise-full-archive,!provider:quicknode-enterprise-full-archive,,,,,,,hoodi,,,,,,,,,,,,,,,,,,
moralis-sepolia-free-full-archive,!provider:moralis-free-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
moralis-sepolia-starter-full-archive,!provider:moralis-starter-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
moralis-sepolia-pro-full-archive,!provider:moralis-pro-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
moralis-sepolia-business-full-archive,!provider:moralis-business-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
moralis-sepolia-enterprise-full-archive,!provider:moralis-enterprise-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
moralis-mainnet-free-full-archive,!provider:moralis-free-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
moralis-mainnet-starter-full-archive,!provider:moralis-starter-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
moralis-mainnet-pro-full-archive,!provider:moralis-pro-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
moralis-mainnet-business-full-archive,!provider:moralis-business-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
moralis-mainnet-enterprise-full-archive,!provider:moralis-enterprise-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
moralis-sepolia-indexer-free,!provider:moralis-indexer-free,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
moralis-sepolia-indexer-starter,!provider:moralis-indexer-starter,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
moralis-sepolia-indexer-pro,!provider:moralis-indexer-pro,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
moralis-sepolia-indexer-business,!provider:moralis-indexer-business,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
moralis-sepolia-indexer-enterprise,!provider:moralis-indexer-enterprise,,,,,,,sepolia,,,,,,,,,,,,,,,,,,
moralis-mainnet-indexer-free,!provider:moralis-indexer-free,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
moralis-mainnet-indexer-starter,!provider:moralis-indexer-starter,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
moralis-mainnet-indexer-pro,!provider:moralis-indexer-pro,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
moralis-mainnet-indexer-business,!provider:moralis-indexer-business,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
moralis-mainnet-indexer-enterprise,!provider:moralis-indexer-enterprise,,,,,,,mainnet,,,,,,,,,,,,,,,,,,
node-real-sepolia-free-full-archive,!provider:node-real-free-full-archive,"[""[Website](https://nodereal.io/api-marketplace/ethereum-rpc)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,
node-real-sepolia-growth-full-archive,!provider:node-real-growth-full-archive,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,
node-real-sepolia-team-full-archive,!provider:node-real-team-full-archive,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,
node-real-sepolia-business-full-archive,!provider:node-real-business-full-archive,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,
node-real-sepolia-semita-full-archive,!provider:node-real-semita-full-archive,"[""[Contact](https://docs.google.com/forms/d/e/1FAIpQLSe6LIIVXNqZR1JrMOLaToNAk7v21zgmYoExDuvaHXicA-bnJg/viewform)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,
node-real-sepolia-free-recent-state,!provider:node-real-free-recent-state,"[""[Website](https://nodereal.io/api-marketplace/ethereum-rpc)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,
node-real-sepolia-growth-recent-state,!provider:node-real-growth-recent-state,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,
node-real-sepolia-team-recent-state,!provider:node-real-team-recent-state,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,
node-real-sepolia-business-recent-state,!provider:node-real-business-recent-state,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,
node-real-sepolia-semita-recent-state,!provider:node-real-semita-recent-state,"[""[Contact](https://docs.google.com/forms/d/e/1FAIpQLSe6LIIVXNqZR1JrMOLaToNAk7v21zgmYoExDuvaHXicA-bnJg/viewform)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,
node-real-mainnet-free-full-archive,!provider:node-real-free-full-archive,"[""[Website](https://nodereal.io/api-marketplace/ethereum-rpc)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
node-real-mainnet-growth-full-archive,!provider:node-real-growth-full-archive,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
node-real-mainnet-team-full-archive,!provider:node-real-team-full-archive,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
node-real-mainnet-business-full-archive,!provider:node-real-business-full-archive,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
node-real-mainnet-semita-full-archive,!provider:node-real-semita-full-archive,"[""[Contact](https://docs.google.com/forms/d/e/1FAIpQLSe6LIIVXNqZR1JrMOLaToNAk7v21zgmYoExDuvaHXicA-bnJg/viewform)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
node-real-mainnet-free-recent-state,!provider:node-real-free-recent-state,"[""[Website](https://nodereal.io/api-marketplace/ethereum-rpc)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
node-real-mainnet-growth-recent-state,!provider:node-real-growth-recent-state,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
node-real-mainnet-team-recent-state,!provider:node-real-team-recent-state,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
node-real-mainnet-business-recent-state,!provider:node-real-business-recent-state,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
node-real-mainnet-semita-recent-state,!provider:node-real-semita-recent-state,"[""[Contact](https://docs.google.com/forms/d/e/1FAIpQLSe6LIIVXNqZR1JrMOLaToNAk7v21zgmYoExDuvaHXicA-bnJg/viewform)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,
